nid,제목,url,부서레벨1,부서레벨2,부서레벨3,부서레벨4,부서레벨5,집행연도,집행월,예산,집행,구분,부서명,집행일시,집행장소,집행목적,대상인원,결제방법,집행금액
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-09 12:22","교동전선생 (중구 남대문로9길 40)","양재 R&D 혁신허브 방문 추진 관련 간담회","거점성장추진단장 외 6명",카드,51000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-08 12:18","창고43 (중구 무교로 21)","마포디자인출판지원센터 운영 간담회","도시제조업거점반장 외 4명",카드,99000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-07 12:15","반포식스 (중구 무교로 13)","바이오, 의료 기업 입주공간 확충계획 논의를 위한 간담회 개최","거점성장추진단장 외 3명",제로페이,73500
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-06 19:25","무교소호정 (중구 무교로 17-25)","양재 R&D 캠퍼스 용역 최종보고회 추진 관련 간담회","거점성장추진단장 외 3명",카드,63000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-06 13:02","초류향 (중구 다동길 24-10)","G밸리 개발계획 변경 및 실시계획 수립 용역 추진 관련 간담회","산업거점활성화반장 외 2명",카드,29000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-05 19:04","남포면옥 (중구 을지로3길 24)","서울애니메이션센터 재건축 관련 매장문화재 발굴유적 보존방안 자문회의 추진 간담회","산업거점활성화반장 외 7명",카드,43000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-01 19:44","마포만두 (중구 남대문로9길 51)","희경빌딩 임차계약 추진관련 간담회","산업거점활성화반장 외 3명",카드,26000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-01 12:40","경기떡집 (중구 을지로 30)","거점성장추진단 예산편성 등 현안업무 추진관련 직원 격려 간담회","산업거점활성화반장 외 47명",카드,127000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,,"경제정책실 거점성장추진단","2019-08-01 12:07","왕비집 (중구 무교로 19)","바이오, 의료 기술사업화 RnD 진행사항 점검 간담회 개최","산업거점조성반장 외 4명",카드,62000
18621391,"2019년 8월 서울시본청 경제정책실 거점성장추진단 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621391,서울시본청,경제정책실,거점성장추진단,,,2019,8,,,1,"경제정책실 거점성장추진단","2019-08-01 12:07","창고43 (중구 무교로 21)","남산 애니타운 조성 추진 관련 간담회","산업거점활성화반장 외 4명",카드,50000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-30 21:40","목포세발낙지/ 중구 남대문로9길 20","차세대 주민등록정보시스템 구축관련 관계자 간담회","자치행정과장, 관계자 등 4",제로페이,139000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-29 21:08","더미시청점/ 중구 남대문로9길 40 (다동)","찾아가는 동주민센터 홍보마케팅 관련 관계자 간담회","자치행정과장, 관계자 등 15",제로페이,492000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-29 12:46","우도일식/ 중구 세종대로 124 (태평로1가)","서울시장표창 변경 관련 관계자 업무협의","자치행정과장, 관계자 등 8",제로페이,160000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-28 12:34","반포식스 시청점/ 중구 무교로 13 (무교동)","구정연구단 운영관련 행정실무자 간담회","행정팀장, 관계자 등 6",제로페이,88500
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-27 20:56","배재반점/ 중구 서소문로 103","찾아가는 동주민센터 조례 개정관련 관계자 간담회","자치행정과장, 관계자 등 1",제로페이,300000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-23 20:58","더미시청점/ 중구 남대문로9길 40 (다동)","2019 자치회관 운영평가 관련 관계자 간담회","자치행정과장, 관계자 등 13",제로페이,244000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-23 12:56","라그릴리아 광화문점/ 종로구 청계천로 11 (서린동)","8월 자치구 부구청장 회의 현안관련 관계자 간담회","자치구 관계자 등 9",제로페이,255600
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-21 21:53","한우마당/ 중구 북창동93-84","서울형주민자치회 시범사업 하반기 모니터링 관련 관계자 간담회","자치행정과장, 관계자 등 18",제로페이,425000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-21 12:36","뚜리삼(산채향,흑돈)/ 중구 청계천로 8","하반기 조정교부금 교부관련 관계자 간담회","자치행정과장, 관계자 등 7",제로페이,114000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-21 12:35","열빈(광화문점)/ 중구 세종대로21길 22(태평로1가)","찾아가는 동주민센터 시구공동 모니터링 관련 관계자 간담회","행정팀장, 관계자 등 20",제로페이,285000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-20 20:58","손가명가/ 중구 다동 45-6","2019 봉사상 운영 관련 관계자 간담회","자치행정과장, 관계자 등 10",제로페이,258000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-20 12:48","동해일식/ 중구 무교로 16 (체육회관)","법정단체 지원관련 관계자 간담회","자치행정과장, 관계자 등 3",제로페이,77000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-19 12:35","북창터/ 중구 세종대로 66-5","서울시민카드 제휴 홍보관련관계자 간담회","시민카드팀장, 관계자 등 10",제로페이,123000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-14 21:44","여자만/ 종로구 인사동14길 17","북한이탈주민 지역적응센터 운영 관련 관계자 간담회","행정팀장, 관계자 등 7",제로페이,176000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-14 12:36","북창터/ 중구 세종대로 66-5","시구 공동협력사업 관련 관계자 간담회","행정팀장, 관계자 등 4",제로페이,48000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-13 21:49","여수바다장어/ 중구 을지로3길 21","찾아가는 동주민센터 인력진단 학술용역 관련 관계자 간담회","자치행정과장, 관계자 등 13",제로페이,315870
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-13 13:00","동원VIP참치/ 중구 세종대로 22길 16","법정단체 이전 관련 관계자 간담회","자치행정과장, 관계자 등 3",제로페이,77000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-12 21:13","사천항아구/중구 세종대로20길 19 (태평로1가)","시민과 동거동락 관련 관계자 간담회","행정팀장, 관계자 등 6",제로페이,82000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-12 12:38","(주)부자되세요 창고43 무교점/ 중구 무교로 21 (무교동)","자치구 주민자치회 운영관련 관계자 간담회","자치행정과장, 자치구관계자 등 4",제로페이,84000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-12 12:35","남포면옥/ 중구 을지로3길 24","서울형주민자치회 시범사업 모니터링 관련 관계자 간담회","행정협력팀장, 관계자 등 9",제로페이,97000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-09 15:58","롯데쇼핑/ 중구 소공동 1번지","부서직원 격려물품 구입","자치행정과 직원 39",카드,40100
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-09 15:51","롯세쇼핑/ 중구 소공동 1번지","부서직원 격려물품 구입","자치행정과 직원 39",카드,198100
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-09 21:07","반갑다 하대포/ 중구 무교로 21 (무교동)","서울형주민자치회 시범사업 성과연구 관련 관계자 간담회","자치행정과장, 관계자 등 4",제로페이,96000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-09 12:37","(주)부자되세요 창고43 무교점/","2020년 일반조정교부금 산정 통계자료 관계자 간담회","행정협력팀장, 관계자 등 5",제로페이,125000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-08 21:32","한우고집/ 성동구 마조로19길 7, 2층","자치회관 도농교류 사업 자치구 추진관련 간담회","행정협력팀장, 관계자 등 5",제로페이,180000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-08 13:07","동원VIP참치/ 중구 세종대로 22길 16","서울수복기념관 건립관련 관계자 간담회","자치행정과장, 관계자 등 3",제로페이,64000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-07 12:43","우도일식/ 중구 세종대로 124 (태평로1가)","2020년 법정단체 지원계획 수립관련 관계자 간담회","주민지원팀장, 관계자 등 6",제로페이,105000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-06 21:00","반갑다 하대포/ 중구 을지로3길 26 (다동)","시,자치구간 소통강화를 위한 관계자 간담회","행정팀, 관계자 등 12",제로페이,238000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-06 13:20","솔모랑깜장집/ 중구 무교로 6 (을지로1가)","국가지점번호 관리실태 일제조사 관련 관계자 간담회","행정관리팀장, 관계자 등 19",제로페이,287500
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-06 13:06","남도/ 중구 남대문로9길 40","여름방학 대학생 아르바이트 운영 관계자 간담회","주민지원팀장, 관계자 등 17",제로페이,295000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-06 12:47","대가/ 중구 을지로1길 15 (을지로1가)","시장단 간담회 현안 관련 관계자 간담회","행정팀장, 관계자 등 7",제로페이,78000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-05 12:26","열빈(광화문점)/ 중구 세종대로21길 22(태평로1가)","지방 농수산물 판로 확대 관련 관계자 간담회","행정팀장, 관계자 등 12",제로페이,280000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-02 20:49","더미시청점/ 중구 남대문로9길 40 (다동)","서울형주민자치회 1단계 평가 관계자 간담회","자치행정과장, 관계자 등 8",제로페이,321000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-02 13:00","스패뉴 시청지점/ 중구 태평로2가 362-1","공공시설 제로페이 현황 관련 관계자 간담회","행정팀장, 관계자 등 10",제로페이,222500
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-02 12:21","조영환의 대양한방숯불/ 동대문구 용두봉 40-11","2020년도 서울시 자치구 예산편성 교육 참석자 식사","자치구 예산담당 25명",제로페이,200000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-01 20:50","배재반점/ 중구 서소문로 103","실물 서울시민카드 발급관련 관계자 간담회","자치행정과장, 관계자 등 7",제로페이,200000
18621390,"2019년 8월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621390,서울시본청,행정국,자치행정과,,,2019,8,,,,"행정국 자치행정과","2019-08-01 12:45","㈜바닷가작은부엌덕수궁점/ 중구 덕수궁길7(태평로2가)","2020년 찾아가는 동주민센터 교육운영관련 관계자 간담회","동혁신팀장, 교육관계자 등 16",제로페이,385000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-30 12:44","용궁해물샤브킹(중구 을지로1길 46)","카카오 1boon 콘텐츠 기획 간담회 비용 지급","뉴미디어담당관 외 5명",제로페이,96000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-28 13:34","교보핫트랙스(주)(종로구 종로 1)","전출 직원 격려물품 구입비용 지급","뉴미디어담당관 전출직원 2명",카드,60000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-28 12:57","참숯골(중구 무교로 16)","인터넷언론사 활용 홍보 간담회 비용 지급","뉴미디어담당관 외 6명",제로페이,132000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-27 12:28","창고43무교점(중구 무교로 21)","모바일 앱 활용 시정홍보 간담회 비용 지급","미디어기획팀장 외 5명",제로페이,81000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-26 12:32","정동국밥(중구 세종대로19길 16)","소셜미디어 활용 콘텐츠 기획 간담회 비용 지급","뉴미디어담당관 외 4명",제로페이,60000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-23 12:48","명동칼국수(중구 을지로 56)","1인미디어 활용 홍보 콘텐츠 기획 간담회 비용 지급","뉴미디어담당관 외 2명",제로페이,39000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-22 12:43","장안삼계탕(중구 세종대로18길 8)","뉴미디어 신매체 활용 홍보기획 간담회 비용 지급","뉴미디어담당관 외 6명",제로페이,112000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-21 12:25","오징어풍경(중구 다동길 5)","인터넷언론사 8월 콘텐츠 협의 간담회 비용 지급","뉴미디어담당관 외 3명",제로페이,42000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-20 12:24","남포면옥(중구 을지로3길 24)","미디어메이트 콘텐츠 기획 간담회 비용 지급","미디어협력팀장 외 3명",제로페이,67000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-16 15:38","오보록(성북구 성북로 63)","직원 격려용 다과류 구입비용 지급","뉴미디어담당관 소속 직원 27명",카드,187200
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-13 12:28","명동칼국수(중구 을지로 56)","영상크리에이터 콘텐츠 확산 관련 간담회 비용 지급","뉴미디어담당관 외 5명",제로페이,63000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-08 12:44","라 칸티나(중구 을지로 19)","시 대표 블로그 콘텐츠 기획 간담회 비용 지급","미디어협력팀장 외 3명",제로페이,100500
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-08 12:24","애성회관(중구 남대문로5길 23)","유튜브 활용 시정홍보 콘텐츠 기획 간담회 비용 지급","뉴미디어담당관 외 5명",제로페이,60000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-06 12:21","비어바나위드비밀(중구 남대문로9길 24)","라이브서울 콘텐츠 기획 간담회 비용 지급","미디어기획팀장 외 3명",제로페이,58900
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-05 15:37","맨인커피 시청점(중구 무교로 6)","서울시 대표 소통 채널 베타서비스 관련 간담회 비용 지급","미디어운영팀장 외 16명",제로페이,100000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-01 19:02","바스버거 광화문점(중구 다동길 5)","뉴미디어 웹사이트 통합 운영 관련 간담회 비용 지급","미디어운영팀장 외 7명",제로페이,132000
18621389,"2019년 8월 서울시본청 시민소통기획관 뉴미디어담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18621389,서울시본청,시민소통기획관,뉴미디어담당관,,,2019,8,,,,"시민소통기획관 뉴미디어담당관","2019-08-01 12:54","동원참치(중구 세종대로22길 16)","팟캐스트 콘텐츠 기획 간담회 비용 지급","미디어기획팀장 외 5명",제로페이,96000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-30 12:08","정선할매곤드레밥(서울 중구 세종대로 124)","간담회 비용 지급(서울광역자활센터 운영 관련 업무협의)","총5명(자활지원과장 외 4명)",제로페이,45000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-29 12:27","만복림(서울 중구 무교로 17-17","간담회 비용 지급(노숙인실태조사 추진 관련 업무협의)","(자활지원과장외 4명)",제로페이,51000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-27 20:18","라그릴리아(서울 종로구 청계천로 11)","간담회 비용 지급(노숙인실태조사 관계자 업무협의)","(자활지원과장 외 5명)",제로페이,120000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-27 12:02","고려보쌈(서울 중구 세종대로20길23)","간담회 비용 지급(쪽방 생활환경개선계획 관련 업무협의)","(자활지원과장 외 8명)",제로페이,82000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-26 12:02","창고43무교점(서울 중구 무교로21 더익스체인지빌딩2층)","간담회 비용 지급(자활사례관리 사업 활성화 관련 업무협의)","(자활지원과장 외 3명)",제로페이,39000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-22 12:13","원주추어탕(서울 중구 무교로 17-27)","간담회 비용 지급(노숙인시설 명절 프로그램 운영 관련 업무협의)","(자활지원과장 외 5명)",제로페이,65000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-21 12:02","맛고마대구탕(서울 용산구 후암로 57길 13)","간담회 비용 지급(주거취약계층 주거지원 사업 관련 관계자 업무협의)","(자활지원과장 외 2명)",제로페이,40000
18621387,"2019년 8월 서울시본청 복지본부 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18621387,서울시본청,복지본부,자활지원과,,,2019,8,,,,"복지정책실 자활지원과","2019-08-20 21:02","장군보쌈(서울 중구 무교로 16)","간담회 비용 지급(호텔 교체물품 활용 저소득층 지원사업 관련 업무협의)","자활지원과장 외 3명)",제로페이,59000
